survey_protocol,shoreline_site_id,survey_date,survey_id,transect_id,shoreline_site_name,beach_width_at_transect,transect_width,site_length,slope,substrate,back_barrier_type,num_people_searching_for_debris,debris_search_start_time,debris_search_end_time,debris_removal_transect,consistency_check,transect_photos,transect_notes,total_debris_items,total_plastic_items,total_metal_items,total_glass_items,total_rubber_items,total_processed-lumber_items,total_cloth-fabric_items,total_other_items,plastic:fragments-film,plastic:fragments-foamed,plastic:fragments-hard,plastic:bags,plastic:beverage-bottles,plastic:bottle-or-container-caps,plastic:cups,plastic:food-wrappers,plastic:other-jugs-or-containers,plastic:straws,plastic:utensils,plastic:6-pack-rings,plastic:cigar-tips,plastic:cigarettes,plastic:disposable-cigarette-lighters,plastic:buoys-and-floats,plastic:fishing-lures-and-line,plastic:rope-and-nets,plastic:balloons,plastic:personal-care-products,plastic:shotgun-shells-wads,plastic:other,metal:fragments,metal:aerosol-cans,metal:aluminum-tin-cans,metal:other,glass:fragments,glass:beverage-bottles,glass:jars,glass:other,rubber:fragments,rubber:balloons,rubber:flip-flops,rubber:gloves,rubber:tires,rubber:other,processed-lumber:cardboard-cartons,processed-lumber:building-material,processed-lumber:paper-and-cardboard,processed-lumber:bags,processed-lumber:other,cloth-fabric:fragments,cloth-fabric:clothing-and-shoes,cloth-fabric:face-masks,cloth-fabric:gloves,cloth-fabric:rope-and-nets,cloth-fabric:towels-rags,cloth-fabric:other,other:other,plastic:other-jugs-or-containers:bait containers/lids,plastic:rope-and-nets:yellow poly rope snippets,plastic:personal-care-products:combs or brushes,plastic:personal-care-products:syringes,plastic:personal-care-products:toothbrushes,plastic:other:crab buoy tag,plastic:other:fireworks,plastic:other:golf balls and tees,plastic:other:hagfish trap/cones,plastic:other:irrigation parts,plastic:other:light sticks,plastic:other:mesh bait bags,plastic:other:oyster spacers,plastic:other:oyster spacers & oyster bags,plastic:other:packing bands,plastic:other:pens & pen caps,plastic:other:plant pot or trays,plastic:other:ribbon,plastic:other:toys,plastic:other:zipties,metal:other:construction material,metal:other:metal bottle caps,metal:other:propane canisters,glass:other:light bulbs,rubber:other:lobster claw rubber bands,rubber:other:rubber straps,processed-lumber:paper-and-cardboard:fireworks,processed-lumber:other:creosote-treated lumber,cloth-fabric:other:carpet,other:other:asphalt,other:other:brick,other:other:ceramic,other:other:terracota,other:other:wax,drain_input,total_survey_duration,weather,trashcans,debris_removal_site,number_of_recreators,team_count,k12_group,first_timers,survey_photos,survey_notes,group,date_of_site_characterization,country,state_province_territory,city_county,site_back_barrier_left_lat,site_back_barrier_left_lon,site_back_barrier_right_lat,site_back_barrier_right_lon,site_waters_edge_left_lat,site_waters_edge_left_lon,site_waters_edge_right_lat,site_waters_edge_right_lon,direction_when_facing_water,access,nearest_river_stream_inlet,nearest_river_dist_km,reason_site_selection,site_photos,site_notes
MDMAP 2.0 Protocol,1396,2023-05-23,21052,35,Ocean Park ,57.0,5,114,knees to shoulders,sand,dunes,2,10:40 AM,11:00 AM,all,false,"","",8,7,0,1,0,0,0,0,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,4800,Sunny,Present,all,11-50,2,false,2,"",Municipal beach cleaning with raking vehicles had occurred in the morning. Almost all debris was found near the back barrier where the raking does not occur. Five pieces of debris smaller than 2.5 cm were found.  ,Individual,2023-05-23,United States,Maine,Old Orchard Beach,43.498611,-70.383611,43.499722,-70.383333,43.498333,-70.383055,43.499444,-70.382777,SE,Vehicular,Goosefare Brook,0,"""I like this beach,popular tourist/recreation area,it is relatively clean""","Temple Ave.jpg,More Plovers.jpg,Plovers.jpg,Trash B.jpg,Trash D.jpg,Trash C.jpg,Weymouth Beach.jpg,Weymouth Beach Full View .jpg,Temple Beach View .jpg,Beach Signs .jpg,Full Beach View To Ocean.jpg,Trash A.jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Part of the 100 meter area is an endangered piping plover nesting area and the dunes are roped off and monitored by Maine Department of Inland Fisheries and Wildlife. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is 0.24 km from the survey site and this tidal creek empties into Saco Bay.  "
MDMAP 2.0 Protocol,1396,2023-05-23,21052,80,Ocean Park ,58.0,5,114,knees to shoulders,sand,dunes,2,11:00 AM,11:20 AM,all,false,"Trash A.jpg,Trash D.jpg,Trash B.jpg,Trash C.jpg",Most debris was found near the trashcan on the beach at Transect 80. ,15,12,0,0,2,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,4800,Sunny,Present,all,11-50,2,false,2,"",Municipal beach cleaning with raking vehicles had occurred in the morning. Almost all debris was found near the back barrier where the raking does not occur. Five pieces of debris smaller than 2.5 cm were found.  ,Individual,2023-05-23,United States,Maine,Old Orchard Beach,43.498611,-70.383611,43.499722,-70.383333,43.498333,-70.383055,43.499444,-70.382777,SE,Vehicular,Goosefare Brook,0,"""I like this beach,popular tourist/recreation area,it is relatively clean""","Temple Ave.jpg,More Plovers.jpg,Plovers.jpg,Trash B.jpg,Trash D.jpg,Trash C.jpg,Weymouth Beach.jpg,Weymouth Beach Full View .jpg,Temple Beach View .jpg,Beach Signs .jpg,Full Beach View To Ocean.jpg,Trash A.jpg","Ocean Park is part of Old Orchard Beach and is a popular tourist beach. A beach cleaning vehicle is used for raking the sand, started on 05/19/2023, ends after Labor Day, and is cleaned in the mornings. Part of the 100 meter area is an endangered piping plover nesting area and the dunes are roped off and monitored by Maine Department of Inland Fisheries and Wildlife. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. This beach is located within Saco Bay, which is a part of the Gulf of Maine. Goosefare Brook is 0.24 km from the survey site and this tidal creek empties into Saco Bay.  "
MDMAP 2.0 Protocol,1404,2023-08-04,21162,20,Old Orchard Beach South of Pier ,90.0,5,108,knees to shoulders,sand,dunes,2,05:45 AM,06:15 AM,all,false,"","",11,9,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","","","",0,"","","","","","","",false,7200,Mostly Cloudy,Present,all,0-10,2,false,0,"End of 100 m Transect Looking Towards Water .jpg,Debris Smaller Than 2.5 cm.jpg,Transect D Debris .jpg,Debris Outside of Four Transects .jpg,Begining of 100m Transect .jpg,Transect C Debris .jpg,Enf of 100m Transect Looking Inward .jpg,End of 100 m With Large Debris Near Trashcans .jpg,Transect A Debris .jpg,Transect B Debris .jpg","Total of 7 debris items smaller than 2.5cm collected and removed from four transects. The tide was low and the weekly fireworks display was the night before. The prior week we reached out to the town of OOB to tell them about the fireworks debris we picked up and today the beach cleaning vehicle raker was cleaning in the fireworks area and two municipal workers were actively cleaning in the same area. We only found 3 fireworks debris items compared to 4 lbs of fireworks debris from last week; the town was actively ensuring the area was clean of fireworks debris. ",Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-08-04,21162,35,Old Orchard Beach South of Pier ,90.0,5,108,knees to shoulders,sand,dunes,2,06:15 AM,06:45 AM,all,false,"","",5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","","","",0,"","","","","","","",false,7200,Mostly Cloudy,Present,all,0-10,2,false,0,"End of 100 m Transect Looking Towards Water .jpg,Debris Smaller Than 2.5 cm.jpg,Transect D Debris .jpg,Debris Outside of Four Transects .jpg,Begining of 100m Transect .jpg,Transect C Debris .jpg,Enf of 100m Transect Looking Inward .jpg,End of 100 m With Large Debris Near Trashcans .jpg,Transect A Debris .jpg,Transect B Debris .jpg","Total of 7 debris items smaller than 2.5cm collected and removed from four transects. The tide was low and the weekly fireworks display was the night before. The prior week we reached out to the town of OOB to tell them about the fireworks debris we picked up and today the beach cleaning vehicle raker was cleaning in the fireworks area and two municipal workers were actively cleaning in the same area. We only found 3 fireworks debris items compared to 4 lbs of fireworks debris from last week; the town was actively ensuring the area was clean of fireworks debris. ",Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-08-04,21162,65,Old Orchard Beach South of Pier ,90.0,5,108,knees to shoulders,sand,dunes,2,06:45 AM,07:15 AM,all,false,"","",7,4,1,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","","","",0,"","","","","","","",false,7200,Mostly Cloudy,Present,all,0-10,2,false,0,"End of 100 m Transect Looking Towards Water .jpg,Debris Smaller Than 2.5 cm.jpg,Transect D Debris .jpg,Debris Outside of Four Transects .jpg,Begining of 100m Transect .jpg,Transect C Debris .jpg,Enf of 100m Transect Looking Inward .jpg,End of 100 m With Large Debris Near Trashcans .jpg,Transect A Debris .jpg,Transect B Debris .jpg","Total of 7 debris items smaller than 2.5cm collected and removed from four transects. The tide was low and the weekly fireworks display was the night before. The prior week we reached out to the town of OOB to tell them about the fireworks debris we picked up and today the beach cleaning vehicle raker was cleaning in the fireworks area and two municipal workers were actively cleaning in the same area. We only found 3 fireworks debris items compared to 4 lbs of fireworks debris from last week; the town was actively ensuring the area was clean of fireworks debris. ",Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-08-04,21162,95,Old Orchard Beach South of Pier ,90.0,5,108,knees to shoulders,sand,dunes,2,07:15 AM,07:45 AM,all,false,"","",5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","","","",0,"","","","","","","",false,7200,Mostly Cloudy,Present,all,0-10,2,false,0,"End of 100 m Transect Looking Towards Water .jpg,Debris Smaller Than 2.5 cm.jpg,Transect D Debris .jpg,Debris Outside of Four Transects .jpg,Begining of 100m Transect .jpg,Transect C Debris .jpg,Enf of 100m Transect Looking Inward .jpg,End of 100 m With Large Debris Near Trashcans .jpg,Transect A Debris .jpg,Transect B Debris .jpg","Total of 7 debris items smaller than 2.5cm collected and removed from four transects. The tide was low and the weekly fireworks display was the night before. The prior week we reached out to the town of OOB to tell them about the fireworks debris we picked up and today the beach cleaning vehicle raker was cleaning in the fireworks area and two municipal workers were actively cleaning in the same area. We only found 3 fireworks debris items compared to 4 lbs of fireworks debris from last week; the town was actively ensuring the area was clean of fireworks debris. ",Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-07-28,21156,0,Old Orchard Beach South of Pier ,43.0,5,108,knees to shoulders,sand,dunes,2,05:50 AM,06:20 AM,all,false,"",Concentrated area of fireworks debris near the waters edge and also washing into ocean. Beach cleaning vehicle with raker did not rake this close area to the water. ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","","","",0,"","","","","","","",false,7200,Sunny,Present,all,11-50,2,false,0,"All Fireworks Debris Collected 4.2 lbs.jpg,Fireworks Debris Being Washed Into Ocean Within Transect .jpg,Fireworks Debris on Beach in Transect Near Water.jpg,Start of 100m Looking to Dunes from Water .jpg,Transect 5 Debris .jpg,Transect 00 Debris.jpg,All Debris Collected from Outside 4 Transects .jpg,Components of Material Comprised in Fireworks .jpg,Transect 70 Debris .jpg,Debris Smaller Than 2.5cm from 4 Transects .jpg,Transect 55 Debris .jpg,End of 100m Looking Inward .jpg,End of 100m Looking To Water .jpg","Total of 41 debris items that were smaller than 2.5 cm from the four transects were collected and removed. Beach cleaning vehicle with raker had just gone through the area at 5:50am, trashcans had been emptied but the bottle recyclables cans were still full. Fireworks were done the night before at 9:45pm we collected 4.2 lbs of firework debris from within 100m survey site that was all close to the waters edge and some being washed out. Spoke with the person I thought was a volunteer beach cleaner and they told me they are actually paid municipal part time seasonal employees. They said the company that the town contracts with to do the fireworks is supposed to clean up after but this was not done.  ",Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-07-28,21156,5,Old Orchard Beach South of Pier ,43.0,5,108,knees to shoulders,sand,dunes,2,06:20 AM,06:50 AM,all,false,"",Considerable amount of fireworks debris concentrated in this area close to the water edge and also being washed away. Beach cleaning vehicle with raker did not clean this area close to the water. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","","","",0,"","","","","","","",false,7200,Sunny,Present,all,11-50,2,false,0,"All Fireworks Debris Collected 4.2 lbs.jpg,Fireworks Debris Being Washed Into Ocean Within Transect .jpg,Fireworks Debris on Beach in Transect Near Water.jpg,Start of 100m Looking to Dunes from Water .jpg,Transect 5 Debris .jpg,Transect 00 Debris.jpg,All Debris Collected from Outside 4 Transects .jpg,Components of Material Comprised in Fireworks .jpg,Transect 70 Debris .jpg,Debris Smaller Than 2.5cm from 4 Transects .jpg,Transect 55 Debris .jpg,End of 100m Looking Inward .jpg,End of 100m Looking To Water .jpg","Total of 41 debris items that were smaller than 2.5 cm from the four transects were collected and removed. Beach cleaning vehicle with raker had just gone through the area at 5:50am, trashcans had been emptied but the bottle recyclables cans were still full. Fireworks were done the night before at 9:45pm we collected 4.2 lbs of firework debris from within 100m survey site that was all close to the waters edge and some being washed out. Spoke with the person I thought was a volunteer beach cleaner and they told me they are actually paid municipal part time seasonal employees. They said the company that the town contracts with to do the fireworks is supposed to clean up after but this was not done.  ",Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-07-28,21156,55,Old Orchard Beach South of Pier ,43.0,5,108,knees to shoulders,sand,dunes,2,06:50 AM,07:20 AM,all,false,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","","","",0,"","","","","","","",false,7200,Sunny,Present,all,11-50,2,false,0,"All Fireworks Debris Collected 4.2 lbs.jpg,Fireworks Debris Being Washed Into Ocean Within Transect .jpg,Fireworks Debris on Beach in Transect Near Water.jpg,Start of 100m Looking to Dunes from Water .jpg,Transect 5 Debris .jpg,Transect 00 Debris.jpg,All Debris Collected from Outside 4 Transects .jpg,Components of Material Comprised in Fireworks .jpg,Transect 70 Debris .jpg,Debris Smaller Than 2.5cm from 4 Transects .jpg,Transect 55 Debris .jpg,End of 100m Looking Inward .jpg,End of 100m Looking To Water .jpg","Total of 41 debris items that were smaller than 2.5 cm from the four transects were collected and removed. Beach cleaning vehicle with raker had just gone through the area at 5:50am, trashcans had been emptied but the bottle recyclables cans were still full. Fireworks were done the night before at 9:45pm we collected 4.2 lbs of firework debris from within 100m survey site that was all close to the waters edge and some being washed out. Spoke with the person I thought was a volunteer beach cleaner and they told me they are actually paid municipal part time seasonal employees. They said the company that the town contracts with to do the fireworks is supposed to clean up after but this was not done.  ",Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
MDMAP 2.0 Protocol,1404,2023-07-28,21156,70,Old Orchard Beach South of Pier ,43.0,5,108,knees to shoulders,sand,dunes,2,07:20 AM,07:50 AM,all,false,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","","",0,"","","","","","","","","","","","","","","","","","","",0,"","","","","","","",false,7200,Sunny,Present,all,11-50,2,false,0,"All Fireworks Debris Collected 4.2 lbs.jpg,Fireworks Debris Being Washed Into Ocean Within Transect .jpg,Fireworks Debris on Beach in Transect Near Water.jpg,Start of 100m Looking to Dunes from Water .jpg,Transect 5 Debris .jpg,Transect 00 Debris.jpg,All Debris Collected from Outside 4 Transects .jpg,Components of Material Comprised in Fireworks .jpg,Transect 70 Debris .jpg,Debris Smaller Than 2.5cm from 4 Transects .jpg,Transect 55 Debris .jpg,End of 100m Looking Inward .jpg,End of 100m Looking To Water .jpg","Total of 41 debris items that were smaller than 2.5 cm from the four transects were collected and removed. Beach cleaning vehicle with raker had just gone through the area at 5:50am, trashcans had been emptied but the bottle recyclables cans were still full. Fireworks were done the night before at 9:45pm we collected 4.2 lbs of firework debris from within 100m survey site that was all close to the waters edge and some being washed out. Spoke with the person I thought was a volunteer beach cleaner and they told me they are actually paid municipal part time seasonal employees. They said the company that the town contracts with to do the fireworks is supposed to clean up after but this was not done.  ",Individual,2023-07-24,United States,Maine,Old Orchard Beach,43.5141666667,-70.3738888889,43.515,-70.3733333333,43.513888888889,-70.373333333,43.5147222222,-70.3727777778,SE,Vehicular,Goosefare Brook ,5,"""convenience/easy access,popular tourist/recreation area,no previous monitoring""","End of 100m Looking Inward.jpg,Beginning of 100m from Dunes to Water.jpg,Signs Going Onto Beach.jpg,rashcans With Big Items Within 100m.jpg,Middle of 100m Showing Close Amusement Park.jpg,Transect 10 Debris .jpg,Transect 45 Debris .jpg,Trashcans and Recyclable Bin.jpg,Debris Outside Four Transects Collected .jpg,Total 44 Debris Smaller Than 2.5cm.jpg,Transect 90 Debris .jpg,Transect 80 Debris .jpg,End of 100m Looking to Water and Pier.jpg,Beginning of 100m Looking Inward.jpg","This area of Old Orchard Beach is considered “downtown” and is a vacation destination with a popular tourist and residential beach. There is a pier and amusement park in this area and every Thursday during the summer there is municipal fireworks display at this location. The primary substrate is sand and the land back barrier is primarily dunes. A beach cleaning vehicle is used for raking the sand in the morning that starts in May and ends after Labor Day. Trashcans are located on the beach at every boardwalk with signs stating carry out all trash, no smoking on beach, no public drinking, fireworks are prohibited, and hours when dogs are allowed. Goosefare Brook is 5.13 km from this survey site and it is a tidal creek that empties into Saco Bay in the Gulf of Maine."
